move_id,item_code,qty
55,DRESSER,2
55,NIGHTSTAND,3
55,COFFEE_TBL,1
55,END_TBL,2
55,BOOKCASE,3
55,FRIDGE,1
55,TV_40,1
55,MIRROR_L,1
55,ART_L,3
55,LAMP,7
55,RUG,1
56,BOX_S,34
56,BOX_M,52
56,BOX_L,32
56,BOX_WARD,5
56,MATTRESS,2
56,BED_FRAME,2
56,BOX_SPRING,2
56,DRESSER,3
56,NIGHTSTAND,4
56,COFFEE_TBL,1
56,END_TBL,1
56,SOFA_3S,1
56,DINING_TBL,1
56,DINING_CHAIR,6
56,BAR_STOOL,2
56,BOOKCASE,4
56,FRIDGE,1
56,WASHER,1
56,DRYER,1
56,DISHWASHER,1
56,TV_40,1
56,MIRROR_L,1
56,LAMP,3
56,RUG,2
57,BOX_S,26
57,BOX_M,41
57,BOX_L,28
57,BOX_WARD,3
57,MATTRESS,2
57,BED_FRAME,2
57,BOX_SPRING,2
57,DRESSER,2
57,NIGHTSTAND,4
57,COFFEE_TBL,1
57,END_TBL,2
57,SOFA_3S,1
57,SOFA_2S,1
57,DINING_TBL,1
57,DINING_CHAIR,8
57,BOOKCASE,1
57,FILE_CAB,1
57,FRIDGE,1
57,DISHWASHER,1
57,TV_60,3
57,TV_40,1
57,MIRROR_L,1
57,LAMP,6
57,RUG,3
58,BOX_S,22
58,BOX_M,20
58,BOX_L,10
58,BOX_WARD,3
58,MATTRESS,2
58,BED_FRAME,2
58,BOX_SPRING,2
58,DRESSER,2
58,NIGHTSTAND,4
58,COFFEE_TBL,1
58,END_TBL,3
58,SOFA_3S,1
58,SOFA_2S,1
58,BOOKCASE,3
58,DESK,1
58,FILE_CAB,1
58,FRIDGE,1
58,DISHWASHER,1
58,TV_40,1
58,TV_75,2
58,LAMP,3
58,RUG,3
59,BOX_S,8
59,BOX_M,20
59,BOX_L,11
59,BOX_WARD,4
59,MATTRESS,1
59,BED_FRAME,1
59,DRESSER,2
59,NIGHTSTAND,3
59,COFFEE_TBL,1
59,END_TBL,3
59,SOFA_3S,1
59,SOFA_2S,1
59,BOOKCASE,1
59,FRIDGE,1
59,TV_40,1
59,TV_75,1
59,MIRROR_L,1
59,LAMP,5
59,RUG,1
59,TREADMILL,1
60,BOX_S,39
60,BOX_M,66
60,BOX_L,48
60,BOX_WARD,6
60,MATTRESS,3
60,BED_FRAME,3
60,BOX_SPRING,2
60,DRESSER,3
60,NIGHTSTAND,6
60,COFFEE_TBL,1
60,END_TBL,1
60,SOFA_3S,1
60,BOOKCASE,1
60,DESK,1
60,OFFICE_CHAIR,2
60,FRIDGE,1
60,WASHER,1
60,DRYER,1
60,DISHWASHER,1
60,TV_40,1
60,TV_75,1
60,MIRROR_L,1
60,LAMP,4
60,RUG,2
60,PIANO_UP,1
61,BOX_S,30
61,BOX_M,67
61,BOX_L,30
61,BOX_WARD,8
61,MATTRESS,3
61,BED_FRAME,3
61,BOX_SPRING,3
61,DRESSER,3
61,NIGHTSTAND,6
61,COFFEE_TBL,1
61,END_TBL,3
61,SOFA_3S,1
61,DINING_TBL,1
61,DINING_CHAIR,7
61,BOOKCASE,1
61,FRIDGE,1
61,WASHER,1
61,DRYER,1
61,DISHWASHER,1
61,TV_60,3
61,LAMP,3
61,RUG,3
61,TREADMILL,1
62,BOX_S,33
62,BOX_M,67
62,BOX_L,31
62,BOX_WARD,6
62,MATTRESS,3
62,BED_FRAME,3
62,BOX_SPRING,2
62,DRESSER,3
62,NIGHTSTAND,6
62,COFFEE_TBL,1
62,END_TBL,2
62,SOFA_3S,1
62,SOFA_2S,1
62,BOOKCASE,4
62,FRIDGE,1
62,DISHWASHER,1
62,TV_75,1
62,TV_40,2
62,TV_60,1
62,MIRROR_L,1
62,LAMP,5
62,RUG,2
63,BOX_S,40
63,BOX_M,56
63,BOX_L,31
63,BOX_WARD,5
63,MATTRESS,1
63,BED_FRAME,1
63,DRESSER,1
63,NIGHTSTAND,2
63,COFFEE_TBL,1
63,END_TBL,1
63,SOFA_3S,1
63,DINING_TBL,1
63,DINING_CHAIR,4
63,BOOKCASE,1
63,DESK,1
63,FRIDGE,1
63,DISHWASHER,1
63,TV_60,2
63,TV_40,2
63,LAMP,7
63,RUG,4
64,BOX_S,36
64,BOX_M,85
64,BOX_L,26
64,BOX_WARD,13
64,MATTRESS,2
64,BED_FRAME,2
64,BOX_SPRING,1
64,DRESSER,2
64,NIGHTSTAND,3
64,COFFEE_TBL,1
64,END_TBL,3
64,SOFA_3S,1
64,SOFA_2S,1
64,SECTIONAL,1
64,DINING_TBL,1
64,DINING_CHAIR,6
64,BOOKCASE,3
64,FRIDGE,1
64,TV_60,2
64,TV_40,2
64,LAMP,3
64,RUG,4
65,BOX_S,19
65,BOX_M,43
65,BOX_L,30
65,BOX_WARD,4
65,MATTRESS,2
65,BED_FRAME,2
65,BOX_SPRING,2
65,DRESSER,2
65,NIGHTSTAND,4
65,COFFEE_TBL,1
65,END_TBL,2
65,SOFA_3S,1
65,DINING_TBL,1
65,DINING_CHAIR,5
65,BOOKCASE,1
65,OFFICE_CHAIR,1
65,FRIDGE,1
65,WASHER,1
65,DRYER,1
65,DISHWASHER,1
65,TV_40,2
65,TV_75,1
65,ART_L,3
65,LAMP,2
65,RUG,4
65,SAFE_SM,1
66,BOX_S,18
66,BOX_M,25
66,BOX_L,21
66,BOX_WARD,4
66,MATTRESS,1
66,BED_FRAME,1
66,DRESSER,1
66,NIGHTSTAND,1
66,COFFEE_TBL,1
66,END_TBL,2
66,SOFA_3S,1
66,BOOKCASE,1
66,DESK,1
66,OFFICE_CHAIR,1
66,FRIDGE,1
66,TV_40,2
66,TV_75,1
66,LAMP,5
66,RUG,2
67,BOX_S,34
67,BOX_M,72
67,BOX_L,36
67,BOX_WARD,3
67,MATTRESS,2
67,BED_FRAME,2
67,BOX_SPRING,2
67,DRESSER,2
67,NIGHTSTAND,4
67,COFFEE_TBL,1
67,END_TBL,3
67,SOFA_3S,1
67,SOFA_2S,1
67,SECTIONAL,1
67,BOOKCASE,1
67,DESK,1
67,OFFICE_CHAIR,1
67,FRIDGE,1
67,WASHER,1
67,DRYER,1
67,TV_40,1
67,TV_60,2
67,MIRROR_L,1
67,ART_L,3
67,LAMP,3
67,RUG,2
68,BOX_S,28
68,BOX_M,64
68,BOX_L,47
68,BOX_WARD,7
68,MATTRESS,3
68,BED_FRAME,3
68,BOX_SPRING,3
68,DRESSER,3
68,NIGHTSTAND,6
68,COFFEE_TBL,1
68,END_TBL,1
68,SOFA_3S,1
68,SOFA_2S,1
68,DINING_TBL,1
68,DINING_CHAIR,6
68,BAR_STOOL,5
68,BOOKCASE,2
68,DESK,1
68,OFFICE_CHAIR,2
68,FRIDGE,1
68,TV_40,1
68,ART_L,2
68,LAMP,3
68,RUG,2
69,BOX_S,17
69,BOX_M,36
69,BOX_L,22
69,BOX_WARD,1
69,MATTRESS,1
69,BED_FRAME,1
69,DRESSER,2
69,NIGHTSTAND,2
69,COFFEE_TBL,1
69,END_TBL,2
69,SOFA_3S,1
69,SOFA_2S,1
69,DINING_TBL,1
69,DINING_CHAIR,5
69,BOOKCASE,2
69,OFFICE_CHAIR,1
69,FRIDGE,1
69,WASHER,1
69,DRYER,1
69,TV_40,2
69,TV_60,1
69,MIRROR_L,1
69,LAMP,2
69,RUG,2
70,BOX_S,30
70,BOX_M,70
70,BOX_L,29
70,BOX_WARD,6
70,MATTRESS,2
70,BED_FRAME,2
70,BOX_SPRING,1
70,DRESSER,2
70,NIGHTSTAND,5
70,COFFEE_TBL,1
70,END_TBL,3
70,SOFA_3S,1
70,SOFA_2S,1
70,DINING_TBL,1
70,DINING_CHAIR,7
70,BAR_STOOL,4
70,BOOKCASE,1
70,DESK,1
70,OFFICE_CHAIR,1
70,FRIDGE,1
70,WASHER,1
70,DRYER,1
70,DISHWASHER,1
70,TV_60,2
70,TV_75,1
70,LAMP,5
70,RUG,4
71,BOX_S,6
71,BOX_M,9
71,BOX_L,2
71,MATTRESS,1
71,BED_FRAME,1
71,BOX_SPRING,1
71,DRESSER,2
71,NIGHTSTAND,3
71,COFFEE_TBL,1
71,END_TBL,3
71,SOFA_3S,1
71,BOOKCASE,2
71,DESK,1
71,OFFICE_CHAIR,1
71,FRIDGE,1
71,TV_40,2
71,TV_60,1
71,MIRROR_L,1
71,LAMP,6
71,RUG,1
71,TREADMILL,1
72,BOX_S,59
72,BOX_M,109
72,BOX_L,70
72,BOX_WARD,10
72,MATTRESS,3
72,BED_FRAME,3
72,BOX_SPRING,2
72,DRESSER,4
72,NIGHTSTAND,6
72,COFFEE_TBL,1
72,END_TBL,2
72,SOFA_3S,1
72,SOFA_2S,1
72,DINING_TBL,1
72,DINING_CHAIR,5
72,DESK,1
72,OFFICE_CHAIR,1
72,FRIDGE,1
72,WASHER,1
72,DRYER,1
72,TV_40,2
72,LAMP,4
72,RUG,2
73,BOX_S,24
73,BOX_M,52
73,BOX_L,23
73,BOX_WARD,8
73,MATTRESS,2
73,BED_FRAME,2
73,BOX_SPRING,1
73,DRESSER,3
73,NIGHTSTAND,4
73,COFFEE_TBL,1
73,END_TBL,3
73,SOFA_3S,1
73,SOFA_2S,1
73,BOOKCASE,1
73,DESK,1
73,OFFICE_CHAIR,1
73,FRIDGE,1
73,WASHER,1
73,DRYER,1
73,TV_60,1
73,TV_75,1
73,MIRROR_L,1
73,LAMP,4
73,RUG,1
74,BOX_S,31
74,BOX_M,57
74,BOX_L,34
74,BOX_WARD,5
74,MATTRESS,2
74,BED_FRAME,2
74,BOX_SPRING,2
74,DRESSER,3
74,NIGHTSTAND,5
74,COFFEE_TBL,1
74,END_TBL,3
74,SOFA_3S,1
74,DINING_TBL,1
74,DINING_CHAIR,6
74,BOOKCASE,1
74,DESK,1
74,FRIDGE,1
74,WASHER,1
74,DRYER,1
74,TV_75,1
74,TV_40,2
74,TV_60,1
74,MIRROR_L,1
74,LAMP,5
74,RUG,3
75,BOX_S,13
75,BOX_M,28
75,BOX_L,11
75,BOX_WARD,2
75,MATTRESS,1
75,BED_FRAME,1
75,BOX_SPRING,1
75,DRESSER,1
75,NIGHTSTAND,1
75,COFFEE_TBL,1
75,END_TBL,3
75,SOFA_3S,1
75,BOOKCASE,2
75,DESK,2
75,OFFICE_CHAIR,2
75,FRIDGE,1
75,WASHER,1
75,DRYER,1
75,TV_75,1
75,TV_60,1
75,ART_L,2
75,LAMP,3
75,RUG,2
76,BOX_S,45
76,BOX_M,88
76,BOX_L,53
76,BOX_WARD,5
76,MATTRESS,4
76,BED_FRAME,4
76,BOX_SPRING,4
76,DRESSER,4
76,NIGHTSTAND,8
76,END_TBL,2
76,SOFA_3S,1
76,DINING_TBL,1
76,DINING_CHAIR,6
76,BOOKCASE,1
76,DESK,1
76,OFFICE_CHAIR,1
76,FILE_CAB,1
76,FRIDGE,1
76,TV_40,3
76,MIRROR_L,1
76,LAMP,7
76,RUG,4
77,BOX_S,39
77,BOX_M,62
77,BOX_L,34
77,BOX_WARD,7
77,MATTRESS,3
77,BED_FRAME,3
77,BOX_SPRING,2
77,DRESSER,3
77,NIGHTSTAND,6
77,END_TBL,2
77,SOFA_3S,1
77,SECTIONAL,1
77,DINING_TBL,1
77,DINING_CHAIR,5
77,BOOKCASE,2
77,FRIDGE,1
77,WASHER,1
77,DRYER,1
77,TV_40,2
77,TV_60,1
77,MIRROR_L,1
77,LAMP,3
77,RUG,4
78,BOX_S,5
78,BOX_M,8
78,BOX_L,6
78,BOX_WARD,2
78,MATTRESS,1
78,BED_FRAME,1
78,BOX_SPRING,1
78,DRESSER,1
78,NIGHTSTAND,3
78,COFFEE_TBL,1
78,END_TBL,3
78,BOOKCASE,3
78,DESK,1
78,OFFICE_CHAIR,1
78,FRIDGE,1
78,TV_60,1
78,MIRROR_L,1
78,ART_L,2
78,LAMP,3
78,RUG,4
78,TREADMILL,1
79,BOX_S,22
79,BOX_M,50
79,BOX_L,38
79,BOX_WARD,8
79,MATTRESS,2
79,BED_FRAME,2
79,BOX_SPRING,2
79,DRESSER,2
79,NIGHTSTAND,5
79,COFFEE_TBL,1
79,END_TBL,2
79,SOFA_3S,1
79,DINING_TBL,1
79,DINING_CHAIR,7
79,BOOKCASE,2
79,DESK,1
79,OFFICE_CHAIR,2
79,FRIDGE,1
79,WASHER,1
79,DRYER,1
79,DISHWASHER,1
79,TV_40,2
79,TV_60,1
79,TV_75,1
79,MIRROR_L,1
79,ART_L,4
79,LAMP,5
79,RUG,3
80,BOX_S,29
80,BOX_M,43
80,BOX_L,24
80,BOX_WARD,12
80,MATTRESS,2
80,BED_FRAME,2
80,BOX_SPRING,2
80,DRESSER,3
80,NIGHTSTAND,4
80,COFFEE_TBL,1
80,END_TBL,3
80,SOFA_3S,1
80,BOOKCASE,2
80,DESK,1
80,FRIDGE,1
80,WASHER,1
80,DRYER,1
80,DISHWASHER,1
80,TV_60,1
80,TV_40,1
80,MIRROR_L,1
80,ART_L,3
80,LAMP,6
80,RUG,4
81,BOX_S,29
81,BOX_M,47
81,BOX_L,34
81,BOX_WARD,5
81,MATTRESS,2
81,BED_FRAME,2
81,BOX_SPRING,2
81,DRESSER,2
81,NIGHTSTAND,4
81,COFFEE_TBL,1
81,END_TBL,3
81,SOFA_3S,1
81,DINING_TBL,1
81,DINING_CHAIR,6
81,BOOKCASE,3
81,DESK,2
81,OFFICE_CHAIR,2
81,FRIDGE,1
81,WASHER,1
81,DRYER,1
81,DISHWASHER,1
81,TV_40,2
81,MIRROR_L,1
81,ART_L,2
81,LAMP,5
81,RUG,2
81,SAFE_SM,1
82,BOX_S,23
82,BOX_M,43
82,BOX_L,19
82,BOX_WARD,3
82,MATTRESS,1
82,BED_FRAME,1
82,BOX_SPRING,1
82,DRESSER,1
82,NIGHTSTAND,2
82,COFFEE_TBL,1
82,END_TBL,1
82,SOFA_3S,1
82,SOFA_2S,1
82,BOOKCASE,1
82,FILE_CAB,1
82,FRIDGE,1
82,TV_40,1
82,TV_75,1
82,TV_60,2
82,LAMP,5
82,RUG,1
82,PIANO_UP,1
82,TREADMILL,1
83,BOX_S,20
83,BOX_M,29
83,BOX_L,17
83,BOX_WARD,9
83,MATTRESS,2
83,BED_FRAME,2
83,BOX_SPRING,1
83,DRESSER,2
83,NIGHTSTAND,5
83,COFFEE_TBL,1
83,END_TBL,1
83,SOFA_3S,1
83,DINING_TBL,1
83,DINING_CHAIR,6
83,BOOKCASE,3
83,FRIDGE,1
83,WASHER,1
83,DRYER,1
83,TV_60,2
83,TV_40,1
83,LAMP,2
83,RUG,3
83,TREADMILL,1
84,BOX_S,29
84,BOX_M,38
84,BOX_L,23
84,BOX_WARD,5
84,MATTRESS,3
84,BED_FRAME,3
84,BOX_SPRING,3
84,DRESSER,3
84,NIGHTSTAND,5
84,COFFEE_TBL,1
84,END_TBL,2
84,SOFA_3S,1
84,SOFA_2S,1
84,DINING_TBL,1
84,DINING_CHAIR,6
84,BOOKCASE,2
84,OFFICE_CHAIR,1
84,FRIDGE,1
84,WASHER,1
84,DRYER,1
84,DISHWASHER,1
84,TV_40,2
84,MIRROR_L,1
84,ART_L,1
84,LAMP,3
84,RUG,2
85,BOX_S,17
85,BOX_M,35
85,BOX_L,18
85,BOX_WARD,4
85,MATTRESS,1
85,BED_FRAME,1
85,DRESSER,2
85,NIGHTSTAND,2
85,COFFEE_TBL,1
85,END_TBL,1
85,SOFA_3S,1
85,SOFA_2S,1
85,BOOKCASE,1
85,DESK,1
85,OFFICE_CHAIR,1
85,FILE_CAB,1
85,FRIDGE,1
85,DISHWASHER,1
85,TV_40,1
85,TV_60,3
85,ART_L,2
85,LAMP,3
85,RUG,3
86,BOX_S,26
86,BOX_M,41
86,BOX_L,16
86,BOX_WARD,1
86,MATTRESS,1
86,BED_FRAME,1
86,BOX_SPRING,1
86,DRESSER,2
86,NIGHTSTAND,3
86,COFFEE_TBL,1
86,END_TBL,2
86,SOFA_3S,1
86,BOOKCASE,2
86,FRIDGE,1
86,WASHER,1
86,DRYER,1
86,DISHWASHER,1
86,TV_60,2
86,TV_40,1
86,MIRROR_L,1
86,ART_L,2
86,LAMP,3
86,RUG,2
87,BOX_S,24
87,BOX_M,50
87,BOX_L,32
87,BOX_WARD,9
87,MATTRESS,2
87,BED_FRAME,2
87,DRESSER,2
87,NIGHTSTAND,4
87,COFFEE_TBL,1
87,END_TBL,2
87,SOFA_3S,1
87,BOOKCASE,2
87,FRIDGE,1
87,WASHER,1
87,DRYER,1
87,DISHWASHER,1
87,TV_40,1
87,TV_75,1
87,TV_60,2
87,MIRROR_L,1
87,ART_L,2
87,LAMP,5
87,RUG,1
88,BOX_S,43
88,BOX_M,59
88,BOX_L,36
88,BOX_WARD,6
88,MATTRESS,2
88,BED_FRAME,2
88,BOX_SPRING,2
88,DRESSER,2
88,NIGHTSTAND,5
88,COFFEE_TBL,1
88,END_TBL,3
88,SOFA_3S,1
88,SOFA_2S,1
88,DINING_TBL,1
88,DINING_CHAIR,5
88,BOOKCASE,2
88,DESK,1
88,OFFICE_CHAIR,1
88,FILE_CAB,1
88,FRIDGE,1
88,WASHER,1
88,DRYER,1
88,TV_60,1
88,TV_75,1
88,ART_L,3
88,LAMP,6
88,RUG,2
88,TREADMILL,1
89,BOX_S,27
89,BOX_M,79
89,BOX_L,30
89,BOX_WARD,7
89,MATTRESS,2
89,BED_FRAME,2
89,BOX_SPRING,2
89,DRESSER,2
89,NIGHTSTAND,3
89,COFFEE_TBL,1
89,END_TBL,1
89,SOFA_3S,1
89,SOFA_2S,1
89,DINING_TBL,1
89,DINING_CHAIR,7
89,BOOKCASE,1
89,OFFICE_CHAIR,1
89,FRIDGE,1
89,WASHER,1
89,DRYER,1
89,DISHWASHER,1
89,TV_40,2
89,TV_60,1
89,LAMP,5
89,RUG,3
90,BOX_S,44
90,BOX_M,60
90,BOX_L,37
90,BOX_WARD,4
90,MATTRESS,2
90,BED_FRAME,2
90,DRESSER,3
90,NIGHTSTAND,5
90,COFFEE_TBL,1
90,END_TBL,1
90,SOFA_3S,1
90,DINING_TBL,1
90,DINING_CHAIR,6
90,BOOKCASE,1
90,DESK,1
90,OFFICE_CHAIR,2
90,FRIDGE,1
90,WASHER,1
90,DRYER,1
90,DISHWASHER,1
90,TV_75,1
90,TV_40,1
90,ART_L,3
90,LAMP,3
90,RUG,1
90,TREADMILL,1
91,BOX_S,15
91,BOX_M,36
91,BOX_L,21
91,BOX_WARD,8
91,MATTRESS,1
91,BED_FRAME,1
91,DRESSER,1
91,NIGHTSTAND,3
91,COFFEE_TBL,1
91,END_TBL,2
91,SOFA_3S,1
91,DINING_TBL,1
91,DINING_CHAIR,8
91,BAR_STOOL,3
91,FILE_CAB,1
91,FRIDGE,1
91,WASHER,1
91,DRYER,1
91,TV_75,1
91,TV_60,1
91,TV_40,1
91,ART_L,2
91,LAMP,3
91,RUG,1
91,TREADMILL,1
92,BOX_S,31
92,BOX_M,50
92,BOX_L,17
92,BOX_WARD,6
92,MATTRESS,2
92,BED_FRAME,2
92,BOX_SPRING,2
92,DRESSER,3
92,NIGHTSTAND,4
92,COFFEE_TBL,1
92,END_TBL,3
92,SOFA_3S,1
92,SOFA_2S,1
92,DINING_TBL,1
92,DINING_CHAIR,6
92,BOOKCASE,2
92,DESK,1
92,OFFICE_CHAIR,1
92,FRIDGE,1
92,WASHER,1
92,DRYER,1
92,DISHWASHER,1
92,TV_75,1
92,TV_60,2
92,TV_40,1
92,LAMP,4
92,RUG,3
93,BOX_S,41
93,BOX_M,67
93,BOX_L,35
93,BOX_WARD,15
93,MATTRESS,3
93,BED_FRAME,3
93,BOX_SPRING,2
93,DRESSER,4
93,NIGHTSTAND,6
93,COFFEE_TBL,1
93,END_TBL,3
93,SOFA_3S,1
93,BOOKCASE,1
93,DESK,1
93,OFFICE_CHAIR,1
93,FRIDGE,1
93,WASHER,1
93,DRYER,1
93,DISHWASHER,1
93,TV_40,2
93,TV_60,1
93,LAMP,6
93,RUG,4
94,BOX_S,44
94,BOX_M,71
94,BOX_L,37
94,BOX_WARD,6
94,MATTRESS,2
94,BED_FRAME,2
94,BOX_SPRING,1
94,DRESSER,3
94,NIGHTSTAND,4
94,COFFEE_TBL,1
94,END_TBL,2
94,SOFA_3S,1
94,DINING_TBL,1
94,DINING_CHAIR,6
94,BOOKCASE,3
94,DESK,1
94,OFFICE_CHAIR,1
94,FRIDGE,1
94,WASHER,1
94,DRYER,1
94,DISHWASHER,1
94,TV_60,2
94,MIRROR_L,1
94,LAMP,3
94,RUG,4
95,BOX_S,17
95,BOX_M,16
95,BOX_L,22
95,BOX_WARD,2
95,MATTRESS,1
95,BED_FRAME,1
95,DRESSER,1
95,NIGHTSTAND,3
95,COFFEE_TBL,1
95,END_TBL,1
95,SOFA_3S,1
95,SOFA_2S,1
95,BOOKCASE,1
95,DESK,1
95,OFFICE_CHAIR,1
95,FILE_CAB,1
95,FRIDGE,1
95,TV_60,2
95,TV_75,1
95,LAMP,4
95,RUG,2
96,BOX_S,50
96,BOX_M,75
96,BOX_L,37
96,BOX_WARD,4
96,MATTRESS,3
96,BED_FRAME,3
96,BOX_SPRING,3
96,DRESSER,4
96,NIGHTSTAND,6
96,COFFEE_TBL,1
96,END_TBL,2
96,SOFA_3S,1
96,SOFA_2S,1
96,BOOKCASE,1
96,FRIDGE,1
96,WASHER,1
96,DRYER,1
96,TV_40,1
96,TV_60,1
96,LAMP,2
96,RUG,2
97,BOX_S,6
97,BOX_M,8
97,BOX_L,7
97,BOX_WARD,2
97,MATTRESS,1
97,BED_FRAME,1
97,DRESSER,2
97,NIGHTSTAND,2
97,COFFEE_TBL,1
97,END_TBL,1
97,BOOKCASE,1
97,DESK,1
97,OFFICE_CHAIR,1
97,FRIDGE,1
97,TV_60,1
97,MIRROR_L,1
97,LAMP,3
97,RUG,3
98,BOX_S,47
98,BOX_M,85
98,BOX_L,58
98,BOX_WARD,9
98,MATTRESS,3
98,BED_FRAME,3
98,BOX_SPRING,3
98,DRESSER,4
98,NIGHTSTAND,5
98,COFFEE_TBL,1
98,END_TBL,2
98,SOFA_3S,1
98,DINING_TBL,1
98,DINING_CHAIR,8
98,BOOKCASE,2
98,OFFICE_CHAIR,1
98,FRIDGE,1
98,WASHER,1
98,DRYER,1
98,DISHWASHER,1
98,TV_60,1
98,TV_75,1
98,LAMP,4
98,RUG,1
99,BOX_S,21
99,BOX_M,27
99,BOX_L,20
99,BOX_WARD,3
99,MATTRESS,1
99,BED_FRAME,1
99,DRESSER,2
99,NIGHTSTAND,2
99,COFFEE_TBL,1
99,END_TBL,3
99,SOFA_3S,1
99,BOOKCASE,4
99,DESK,2
99,FRIDGE,1
99,TV_75,1
99,ART_L,4
99,LAMP,3
99,RUG,2
100,BOX_S,28
100,BOX_M,55
100,BOX_L,31
100,BOX_WARD,7
100,MATTRESS,2
100,BED_FRAME,2
100,BOX_SPRING,2
100,DRESSER,2
100,NIGHTSTAND,3
100,COFFEE_TBL,1
100,END_TBL,1
100,SOFA_3S,1
100,SOFA_2S,1
100,DINING_TBL,1
100,DINING_CHAIR,7
100,BOOKCASE,2
100,DESK,2
100,OFFICE_CHAIR,1
100,FRIDGE,1
100,WASHER,1
100,DRYER,1
100,DISHWASHER,1
100,TV_60,1
100,TV_40,1
100,LAMP,4
100,RUG,3
101,BOX_S,24
101,BOX_M,46
101,BOX_L,31
101,BOX_WARD,6
101,MATTRESS,1
101,BED_FRAME,1
101,BOX_SPRING,1
101,DRESSER,1
101,NIGHTSTAND,3
101,COFFEE_TBL,1
101,END_TBL,2
101,SOFA_3S,1
101,DINING_TBL,1
101,DINING_CHAIR,7
101,BOOKCASE,2
101,OFFICE_CHAIR,1
101,FILE_CAB,1
101,FRIDGE,1
101,WASHER,1
101,DRYER,1
101,DISHWASHER,1
101,TV_40,2
101,MIRROR_L,1
101,LAMP,3
101,RUG,4
102,BOX_S,22
102,BOX_M,37
102,BOX_L,21
102,BOX_WARD,6
102,MATTRESS,1
102,BED_FRAME,1
102,DRESSER,2
102,NIGHTSTAND,1
102,COFFEE_TBL,1
102,END_TBL,2
102,BOOKCASE,1
102,FRIDGE,1
102,TV_40,1
102,MIRROR_L,1
102,ART_L,2
102,LAMP,5
102,RUG,1
103,BOX_S,54
103,BOX_M,88
103,BOX_L,55
103,BOX_WARD,3
103,MATTRESS,2
103,BED_FRAME,2
103,BOX_SPRING,1
103,DRESSER,2
103,NIGHTSTAND,4
103,COFFEE_TBL,1
103,END_TBL,2
103,SOFA_3S,1
103,BOOKCASE,3
103,DESK,1
103,OFFICE_CHAIR,1
103,FILE_CAB,1
103,FRIDGE,1
103,WASHER,1
103,DRYER,1
103,DISHWASHER,1
103,TV_60,2
103,MIRROR_L,1
103,LAMP,5
103,RUG,4
104,BOX_S,40
104,BOX_M,65
104,BOX_L,29
104,BOX_WARD,6
104,MATTRESS,2
104,BED_FRAME,2
104,BOX_SPRING,1
104,DRESSER,2
104,NIGHTSTAND,4
104,COFFEE_TBL,1
104,END_TBL,1
104,SOFA_3S,1
104,SOFA_2S,1
104,BOOKCASE,1
104,DESK,1
104,OFFICE_CHAIR,1
104,FRIDGE,1
104,WASHER,1
104,DRYER,1
104,DISHWASHER,1
104,TV_60,3
104,MIRROR_L,1
104,LAMP,3
104,RUG,2
105,BOX_S,38
105,BOX_M,70
105,BOX_L,46
105,BOX_WARD,9
105,MATTRESS,3
105,BED_FRAME,3
105,BOX_SPRING,2
105,DRESSER,3
105,NIGHTSTAND,7
105,END_TBL,2
105,SOFA_3S,1
105,SOFA_2S,1
105,DINING_TBL,1
105,DINING_CHAIR,6
105,BAR_STOOL,4
105,DESK,1
105,FILE_CAB,1
105,FRIDGE,1
105,WASHER,1
105,DRYER,1
105,DISHWASHER,1
105,TV_75,1
105,TV_40,1
105,LAMP,3
105,RUG,3
106,BOX_S,26
106,BOX_M,52
106,BOX_L,31
106,BOX_WARD,6
106,MATTRESS,2
106,BED_FRAME,2
106,BOX_SPRING,2
106,DRESSER,2
106,NIGHTSTAND,4
106,COFFEE_TBL,1
106,END_TBL,2
106,SOFA_3S,1
106,SOFA_2S,1
106,DINING_TBL,1
106,DINING_CHAIR,7
106,BAR_STOOL,3
106,BOOKCASE,2
106,DESK,1
106,OFFICE_CHAIR,1
106,FRIDGE,1
106,WASHER,1
106,DRYER,1
106,TV_60,2
106,TV_40,1
106,MIRROR_L,1
106,ART_L,3
106,LAMP,3
107,BOX_S,33
107,BOX_M,61
107,BOX_L,36
107,BOX_WARD,7
107,MATTRESS,2
107,BED_FRAME,2
107,BOX_SPRING,1
107,DRESSER,2
107,NIGHTSTAND,4
107,COFFEE_TBL,1
107,END_TBL,1
107,SOFA_3S,1
107,DINING_TBL,1
107,DINING_CHAIR,7
107,BOOKCASE,1
107,DESK,1
107,OFFICE_CHAIR,1
107,FRIDGE,1
107,WASHER,1
107,DRYER,1
107,TV_60,4
107,MIRROR_L,1
107,LAMP,3
107,RUG,4
108,BOX_S,35
108,BOX_M,62
108,BOX_L,30
108,BOX_WARD,6
108,MATTRESS,2
108,BED_FRAME,2
108,DRESSER,2
108,NIGHTSTAND,4
108,COFFEE_TBL,1
108,END_TBL,2
108,SOFA_3S,1
108,SOFA_2S,1
108,DINING_TBL,1
108,DINING_CHAIR,9
108,BOOKCASE,2
108,DESK,1
108,FRIDGE,1
108,WASHER,1
108,DRYER,1
108,DISHWASHER,1
108,TV_40,2
108,TV_60,1
108,LAMP,2
108,RUG,3
109,BOX_S,32
109,BOX_M,48
109,BOX_L,42
109,BOX_WARD,3
109,MATTRESS,2
109,BED_FRAME,2
109,BOX_SPRING,1
109,DRESSER,3
109,NIGHTSTAND,5
109,COFFEE_TBL,1
109,END_TBL,2
109,SOFA_3S,1
109,SOFA_2S,1
